Source workbook: recovery_lock_cascade_next_step_documentation.xlsx
Sheets: 17

================================================================================
SHEET: README
================================================================================
Metric	Value
Исходный файл	recovery_lock_cascade_next_step.xlsx
Дата генерации	2026-05-12T11:07:50.764350
Количество листов	13
Количество ячеек с формулами	4338
Количество ручных вводимых ячеек	93
Количество автоматически генерируемых ячеек	4338
Назначение workbook	Расчёт следующего шага recovery lock cascade по сценариям UP/DOWN
Предупреждение	Документация создана автоматически из фактической структуры workbook.
Total formula cells detected	4338
Total formula cells documented	4338
Formula documentation completeness	100%

================================================================================
SHEET: Workbook_Sheets
================================================================================
SheetName	SheetIndex	Purpose	IsInputSheet	IsCalculationSheet	IsOutputSheet	DependsOnSheets	FeedsToSheets	ImportantCells	Notes
Settings	1	Параметры системы и риска	YES	NO	NO
CurrentPositions	2	Текущие позиции	YES	NO	NO
Scenario_UP	3	Сценарий роста	NO	YES	NO
Scenario_DOWN	4	Сценарий снижения	NO	YES	NO
SectionCalculator_UP	5	Секции UP	NO	YES	NO
SectionCalculator_DOWN	6	Секции DOWN	NO	YES	NO
TailRecovery_UP	7	Восстановление хвоста UP	NO	YES	NO
TailRecovery_DOWN	8	Восстановление хвоста DOWN	NO	YES	NO
BasketSummary	9	Итоговые решения	NO	NO	YES
Validation	10	Правила валидации	NO	NO	NO
Log	11	Журнал	NO	NO	YES
ScenarioText_UP	12	Текст рекомендаций UP	NO	YES	YES
ScenarioText_DOWN	13	Текст рекомендаций DOWN	NO	YES	YES

================================================================================
SHEET: Input_Output_Map
================================================================================
SheetName	Cell	FieldName	FieldType	InputOrGenerated	ValueExample	FormulaIfAny	Description	UserCanEdit	UsedBy	RiskIfWrong
G19	Scenario_DOWN	=IF(B19="BUY",(F19-E19)/Settings!$B$3,(E19-F19)/Settings!$B$3)	F19	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G19	Scenario_DOWN	=IF(B19="BUY",(F19-E19)/Settings!$B$3,(E19-F19)/Settings!$B$3)	E19	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G19	Scenario_DOWN	=IF(B19="BUY",(F19-E19)/Settings!$B$3,(E19-F19)/Settings!$B$3)	$B$3	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G19	Scenario_DOWN	=IF(B19="BUY",(F19-E19)/Settings!$B$3,(E19-F19)/Settings!$B$3)	E19	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G19	Scenario_DOWN	=IF(B19="BUY",(F19-E19)/Settings!$B$3,(E19-F19)/Settings!$B$3)	F19	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G19	Scenario_DOWN	=IF(B19="BUY",(F19-E19)/Settings!$B$3,(E19-F19)/Settings!$B$3)	$B$3	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G19	Scenario_DOWN	=IF(B19="BUY",(F19-E19)/Settings!$B$3,(E19-F19)/Settings!$B$3)		Settings	CROSS_SHEET	Межлистовая зависимость
H19	Scenario_DOWN	=G19*D19*Settings!$B$4	G19	Scenario_DOWN	SAME_SHEET	Локальная зависимость
H19	Scenario_DOWN	=G19*D19*Settings!$B$4	D19	Scenario_DOWN	SAME_SHEET	Локальная зависимость
H19	Scenario_DOWN	=G19*D19*Settings!$B$4	$B$4	Scenario_DOWN	SAME_SHEET	Локальная зависимость
H19	Scenario_DOWN	=G19*D19*Settings!$B$4		Settings	CROSS_SHEET	Межлистовая зависимость
I19	Scenario_DOWN	=CurrentPositions!I14	I14	Scenario_DOWN	SAME_SHEET	Локальная зависимость
I19	Scenario_DOWN	=CurrentPositions!I14		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
J19	Scenario_DOWN	=CurrentPositions!J14	J14	Scenario_DOWN	SAME_SHEET	Локальная зависимость
J19	Scenario_DOWN	=CurrentPositions!J14		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
A20	Scenario_DOWN	=CurrentPositions!A15	A15	Scenario_DOWN	SAME_SHEET	Локальная зависимость
A20	Scenario_DOWN	=CurrentPositions!A15		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
B20	Scenario_DOWN	=CurrentPositions!B15	B15	Scenario_DOWN	SAME_SHEET	Локальная зависимость
B20	Scenario_DOWN	=CurrentPositions!B15		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
C20	Scenario_DOWN	=CurrentPositions!C15	C15	Scenario_DOWN	SAME_SHEET	Локальная зависимость
C20	Scenario_DOWN	=CurrentPositions!C15		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
D20	Scenario_DOWN	=CurrentPositions!D15	D15	Scenario_DOWN	SAME_SHEET	Локальная зависимость
D20	Scenario_DOWN	=CurrentPositions!D15		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
E20	Scenario_DOWN	=CurrentPositions!E15	E15	Scenario_DOWN	SAME_SHEET	Локальная зависимость
E20	Scenario_DOWN	=CurrentPositions!E15		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
F20	Scenario_DOWN	=$B$4	$B$4	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G20	Scenario_DOWN	=IF(B20="BUY",(F20-E20)/Settings!$B$3,(E20-F20)/Settings!$B$3)	B20	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G20	Scenario_DOWN	=IF(B20="BUY",(F20-E20)/Settings!$B$3,(E20-F20)/Settings!$B$3)	F20	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G20	Scenario_DOWN	=IF(B20="BUY",(F20-E20)/Settings!$B$3,(E20-F20)/Settings!$B$3)	E20	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G20	Scenario_DOWN	=IF(B20="BUY",(F20-E20)/Settings!$B$3,(E20-F20)/Settings!$B$3)	$B$3	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G20	Scenario_DOWN	=IF(B20="BUY",(F20-E20)/Settings!$B$3,(E20-F20)/Settings!$B$3)	E20	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G20	Scenario_DOWN	=IF(B20="BUY",(F20-E20)/Settings!$B$3,(E20-F20)/Settings!$B$3)	F20	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G20	Scenario_DOWN	=IF(B20="BUY",(F20-E20)/Settings!$B$3,(E20-F20)/Settings!$B$3)	$B$3	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G20	Scenario_DOWN	=IF(B20="BUY",(F20-E20)/Settings!$B$3,(E20-F20)/Settings!$B$3)		Settings	CROSS_SHEET	Межлистовая зависимость
H20	Scenario_DOWN	=G20*D20*Settings!$B$4	G20	Scenario_DOWN	SAME_SHEET	Локальная зависимость
H20	Scenario_DOWN	=G20*D20*Settings!$B$4	D20	Scenario_DOWN	SAME_SHEET	Локальная зависимость
H20	Scenario_DOWN	=G20*D20*Settings!$B$4	$B$4	Scenario_DOWN	SAME_SHEET	Локальная зависимость
H20	Scenario_DOWN	=G20*D20*Settings!$B$4		Settings	CROSS_SHEET	Межлистовая зависимость
I20	Scenario_DOWN	=CurrentPositions!I15	I15	Scenario_DOWN	SAME_SHEET	Локальная зависимость
I20	Scenario_DOWN	=CurrentPositions!I15		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
J20	Scenario_DOWN	=CurrentPositions!J15	J15	Scenario_DOWN	SAME_SHEET	Локальная зависимость
J20	Scenario_DOWN	=CurrentPositions!J15		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
A21	Scenario_DOWN	=CurrentPositions!A16	A16	Scenario_DOWN	SAME_SHEET	Локальная зависимость
A21	Scenario_DOWN	=CurrentPositions!A16		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
B21	Scenario_DOWN	=CurrentPositions!B16	B16	Scenario_DOWN	SAME_SHEET	Локальная зависимость
B21	Scenario_DOWN	=CurrentPositions!B16		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
C21	Scenario_DOWN	=CurrentPositions!C16	C16	Scenario_DOWN	SAME_SHEET	Локальная зависимость
C21	Scenario_DOWN	=CurrentPositions!C16		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
D21	Scenario_DOWN	=CurrentPositions!D16	D16	Scenario_DOWN	SAME_SHEET	Локальная зависимость
D21	Scenario_DOWN	=CurrentPositions!D16		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
E21	Scenario_DOWN	=CurrentPositions!E16	E16	Scenario_DOWN	SAME_SHEET	Локальная зависимость
E21	Scenario_DOWN	=CurrentPositions!E16		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
F21	Scenario_DOWN	=$B$4	$B$4	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G21	Scenario_DOWN	=IF(B21="BUY",(F21-E21)/Settings!$B$3,(E21-F21)/Settings!$B$3)	B21	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G21	Scenario_DOWN	=IF(B21="BUY",(F21-E21)/Settings!$B$3,(E21-F21)/Settings!$B$3)	F21	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G21	Scenario_DOWN	=IF(B21="BUY",(F21-E21)/Settings!$B$3,(E21-F21)/Settings!$B$3)	E21	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G21	Scenario_DOWN	=IF(B21="BUY",(F21-E21)/Settings!$B$3,(E21-F21)/Settings!$B$3)	$B$3	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G21	Scenario_DOWN	=IF(B21="BUY",(F21-E21)/Settings!$B$3,(E21-F21)/Settings!$B$3)	E21	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G21	Scenario_DOWN	=IF(B21="BUY",(F21-E21)/Settings!$B$3,(E21-F21)/Settings!$B$3)	F21	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G21	Scenario_DOWN	=IF(B21="BUY",(F21-E21)/Settings!$B$3,(E21-F21)/Settings!$B$3)	$B$3	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G21	Scenario_DOWN	=IF(B21="BUY",(F21-E21)/Settings!$B$3,(E21-F21)/Settings!$B$3)		Settings	CROSS_SHEET	Межлистовая зависимость
H21	Scenario_DOWN	=G21*D21*Settings!$B$4	G21	Scenario_DOWN	SAME_SHEET	Локальная зависимость
H21	Scenario_DOWN	=G21*D21*Settings!$B$4	D21	Scenario_DOWN	SAME_SHEET	Локальная зависимость
H21	Scenario_DOWN	=G21*D21*Settings!$B$4	$B$4	Scenario_DOWN	SAME_SHEET	Локальная зависимость
H21	Scenario_DOWN	=G21*D21*Settings!$B$4		Settings	CROSS_SHEET	Межлистовая зависимость
I21	Scenario_DOWN	=CurrentPositions!I16	I16	Scenario_DOWN	SAME_SHEET	Локальная зависимость
I21	Scenario_DOWN	=CurrentPositions!I16		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
J21	Scenario_DOWN	=CurrentPositions!J16	J16	Scenario_DOWN	SAME_SHEET	Локальная зависимость
J21	Scenario_DOWN	=CurrentPositions!J16		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
A22	Scenario_DOWN	=CurrentPositions!A17	A17	Scenario_DOWN	SAME_SHEET	Локальная зависимость
A22	Scenario_DOWN	=CurrentPositions!A17		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
B22	Scenario_DOWN	=CurrentPositions!B17	B17	Scenario_DOWN	SAME_SHEET	Локальная зависимость
B22	Scenario_DOWN	=CurrentPositions!B17		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
C22	Scenario_DOWN	=CurrentPositions!C17	C17	Scenario_DOWN	SAME_SHEET	Локальная зависимость
C22	Scenario_DOWN	=CurrentPositions!C17		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
D22	Scenario_DOWN	=CurrentPositions!D17	D17	Scenario_DOWN	SAME_SHEET	Локальная зависимость
D22	Scenario_DOWN	=CurrentPositions!D17		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
E22	Scenario_DOWN	=CurrentPositions!E17	E17	Scenario_DOWN	SAME_SHEET	Локальная зависимость
E22	Scenario_DOWN	=CurrentPositions!E17		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
F22	Scenario_DOWN	=$B$4	$B$4	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G22	Scenario_DOWN	=IF(B22="BUY",(F22-E22)/Settings!$B$3,(E22-F22)/Settings!$B$3)	B22	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G22	Scenario_DOWN	=IF(B22="BUY",(F22-E22)/Settings!$B$3,(E22-F22)/Settings!$B$3)	F22	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G22	Scenario_DOWN	=IF(B22="BUY",(F22-E22)/Settings!$B$3,(E22-F22)/Settings!$B$3)	E22	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G22	Scenario_DOWN	=IF(B22="BUY",(F22-E22)/Settings!$B$3,(E22-F22)/Settings!$B$3)	$B$3	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G22	Scenario_DOWN	=IF(B22="BUY",(F22-E22)/Settings!$B$3,(E22-F22)/Settings!$B$3)	E22	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G22	Scenario_DOWN	=IF(B22="BUY",(F22-E22)/Settings!$B$3,(E22-F22)/Settings!$B$3)	F22	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G22	Scenario_DOWN	=IF(B22="BUY",(F22-E22)/Settings!$B$3,(E22-F22)/Settings!$B$3)	$B$3	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G22	Scenario_DOWN	=IF(B22="BUY",(F22-E22)/Settings!$B$3,(E22-F22)/Settings!$B$3)		Settings	CROSS_SHEET	Межлистовая зависимость
H22	Scenario_DOWN	=G22*D22*Settings!$B$4	G22	Scenario_DOWN	SAME_SHEET	Локальная зависимость
H22	Scenario_DOWN	=G22*D22*Settings!$B$4	D22	Scenario_DOWN	SAME_SHEET	Локальная зависимость
H22	Scenario_DOWN	=G22*D22*Settings!$B$4	$B$4	Scenario_DOWN	SAME_SHEET	Локальная зависимость
H22	Scenario_DOWN	=G22*D22*Settings!$B$4		Settings	CROSS_SHEET	Межлистовая зависимость
I22	Scenario_DOWN	=CurrentPositions!I17	I17	Scenario_DOWN	SAME_SHEET	Локальная зависимость
I22	Scenario_DOWN	=CurrentPositions!I17		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
J22	Scenario_DOWN	=CurrentPositions!J17	J17	Scenario_DOWN	SAME_SHEET	Локальная зависимость
J22	Scenario_DOWN	=CurrentPositions!J17		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
A23	Scenario_DOWN	=CurrentPositions!A18	A18	Scenario_DOWN	SAME_SHEET	Локальная зависимость
A23	Scenario_DOWN	=CurrentPositions!A18		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
B23	Scenario_DOWN	=CurrentPositions!B18	B18	Scenario_DOWN	SAME_SHEET	Локальная зависимость
B23	Scenario_DOWN	=CurrentPositions!B18		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
C23	Scenario_DOWN	=CurrentPositions!C18	C18	Scenario_DOWN	SAME_SHEET	Локальная зависимость
C23	Scenario_DOWN	=CurrentPositions!C18		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
D23	Scenario_DOWN	=CurrentPositions!D18	D18	Scenario_DOWN	SAME_SHEET	Локальная зависимость
D23	Scenario_DOWN	=CurrentPositions!D18		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
E23	Scenario_DOWN	=CurrentPositions!E18	E18	Scenario_DOWN	SAME_SHEET	Локальная зависимость
E23	Scenario_DOWN	=CurrentPositions!E18		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
F23	Scenario_DOWN	=$B$4	$B$4	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G23	Scenario_DOWN	=IF(B23="BUY",(F23-E23)/Settings!$B$3,(E23-F23)/Settings!$B$3)	B23	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G23	Scenario_DOWN	=IF(B23="BUY",(F23-E23)/Settings!$B$3,(E23-F23)/Settings!$B$3)	F23	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G23	Scenario_DOWN	=IF(B23="BUY",(F23-E23)/Settings!$B$3,(E23-F23)/Settings!$B$3)	E23	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G23	Scenario_DOWN	=IF(B23="BUY",(F23-E23)/Settings!$B$3,(E23-F23)/Settings!$B$3)	$B$3	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G23	Scenario_DOWN	=IF(B23="BUY",(F23-E23)/Settings!$B$3,(E23-F23)/Settings!$B$3)	E23	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G23	Scenario_DOWN	=IF(B23="BUY",(F23-E23)/Settings!$B$3,(E23-F23)/Settings!$B$3)	F23	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G23	Scenario_DOWN	=IF(B23="BUY",(F23-E23)/Settings!$B$3,(E23-F23)/Settings!$B$3)	$B$3	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G23	Scenario_DOWN	=IF(B23="BUY",(F23-E23)/Settings!$B$3,(E23-F23)/Settings!$B$3)		Settings	CROSS_SHEET	Межлистовая зависимость
H23	Scenario_DOWN	=G23*D23*Settings!$B$4	G23	Scenario_DOWN	SAME_SHEET	Локальная зависимость
H23	Scenario_DOWN	=G23*D23*Settings!$B$4	D23	Scenario_DOWN	SAME_SHEET	Локальная зависимость
H23	Scenario_DOWN	=G23*D23*Settings!$B$4	$B$4	Scenario_DOWN	SAME_SHEET	Локальная зависимость
H23	Scenario_DOWN	=G23*D23*Settings!$B$4		Settings	CROSS_SHEET	Межлистовая зависимость
I23	Scenario_DOWN	=CurrentPositions!I18	I18	Scenario_DOWN	SAME_SHEET	Локальная зависимость
I23	Scenario_DOWN	=CurrentPositions!I18		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
J23	Scenario_DOWN	=CurrentPositions!J18	J18	Scenario_DOWN	SAME_SHEET	Локальная зависимость
J23	Scenario_DOWN	=CurrentPositions!J18		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
A24	Scenario_DOWN	=CurrentPositions!A19	A19	Scenario_DOWN	SAME_SHEET	Локальная зависимость
A24	Scenario_DOWN	=CurrentPositions!A19		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
B24	Scenario_DOWN	=CurrentPositions!B19	B19	Scenario_DOWN	SAME_SHEET	Локальная зависимость
B24	Scenario_DOWN	=CurrentPositions!B19		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
C24	Scenario_DOWN	=CurrentPositions!C19	C19	Scenario_DOWN	SAME_SHEET	Локальная зависимость
C24	Scenario_DOWN	=CurrentPositions!C19		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
D24	Scenario_DOWN	=CurrentPositions!D19	D19	Scenario_DOWN	SAME_SHEET	Локальная зависимость
D24	Scenario_DOWN	=CurrentPositions!D19		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
E24	Scenario_DOWN	=CurrentPositions!E19	E19	Scenario_DOWN	SAME_SHEET	Локальная зависимость
E24	Scenario_DOWN	=CurrentPositions!E19		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
F24	Scenario_DOWN	=$B$4	$B$4	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G24	Scenario_DOWN	=IF(B24="BUY",(F24-E24)/Settings!$B$3,(E24-F24)/Settings!$B$3)	B24	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G24	Scenario_DOWN	=IF(B24="BUY",(F24-E24)/Settings!$B$3,(E24-F24)/Settings!$B$3)	F24	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G24	Scenario_DOWN	=IF(B24="BUY",(F24-E24)/Settings!$B$3,(E24-F24)/Settings!$B$3)	E24	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G24	Scenario_DOWN	=IF(B24="BUY",(F24-E24)/Settings!$B$3,(E24-F24)/Settings!$B$3)	$B$3	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G24	Scenario_DOWN	=IF(B24="BUY",(F24-E24)/Settings!$B$3,(E24-F24)/Settings!$B$3)	E24	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G24	Scenario_DOWN	=IF(B24="BUY",(F24-E24)/Settings!$B$3,(E24-F24)/Settings!$B$3)	F24	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G24	Scenario_DOWN	=IF(B24="BUY",(F24-E24)/Settings!$B$3,(E24-F24)/Settings!$B$3)	$B$3	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G24	Scenario_DOWN	=IF(B24="BUY",(F24-E24)/Settings!$B$3,(E24-F24)/Settings!$B$3)		Settings	CROSS_SHEET	Межлистовая зависимость
H24	Scenario_DOWN	=G24*D24*Settings!$B$4	G24	Scenario_DOWN	SAME_SHEET	Локальная зависимость
H24	Scenario_DOWN	=G24*D24*Settings!$B$4	D24	Scenario_DOWN	SAME_SHEET	Локальная зависимость
H24	Scenario_DOWN	=G24*D24*Settings!$B$4	$B$4	Scenario_DOWN	SAME_SHEET	Локальная зависимость
H24	Scenario_DOWN	=G24*D24*Settings!$B$4		Settings	CROSS_SHEET	Межлистовая зависимость
I24	Scenario_DOWN	=CurrentPositions!I19	I19	Scenario_DOWN	SAME_SHEET	Локальная зависимость
I24	Scenario_DOWN	=CurrentPositions!I19		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
J24	Scenario_DOWN	=CurrentPositions!J19	J19	Scenario_DOWN	SAME_SHEET	Локальная зависимость
J24	Scenario_DOWN	=CurrentPositions!J19		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
A25	Scenario_DOWN	=CurrentPositions!A20	A20	Scenario_DOWN	SAME_SHEET	Локальная зависимость
A25	Scenario_DOWN	=CurrentPositions!A20		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
B25	Scenario_DOWN	=CurrentPositions!B20	B20	Scenario_DOWN	SAME_SHEET	Локальная зависимость
B25	Scenario_DOWN	=CurrentPositions!B20		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
C25	Scenario_DOWN	=CurrentPositions!C20	C20	Scenario_DOWN	SAME_SHEET	Локальная зависимость
C25	Scenario_DOWN	=CurrentPositions!C20		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
D25	Scenario_DOWN	=CurrentPositions!D20	D20	Scenario_DOWN	SAME_SHEET	Локальная зависимость
D25	Scenario_DOWN	=CurrentPositions!D20		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
E25	Scenario_DOWN	=CurrentPositions!E20	E20	Scenario_DOWN	SAME_SHEET	Локальная зависимость
E25	Scenario_DOWN	=CurrentPositions!E20		CurrentPositions	CROSS_SHEET	Межлистовая зависимость
F25	Scenario_DOWN	=$B$4	$B$4	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G25	Scenario_DOWN	=IF(B25="BUY",(F25-E25)/Settings!$B$3,(E25-F25)/Settings!$B$3)	B25	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G25	Scenario_DOWN	=IF(B25="BUY",(F25-E25)/Settings!$B$3,(E25-F25)/Settings!$B$3)	F25	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G25	Scenario_DOWN	=IF(B25="BUY",(F25-E25)/Settings!$B$3,(E25-F25)/Settings!$B$3)	E25	Scenario_DOWN	SAME_SHEET	Локальная зависимость
G25	Scenario_DOWN	=IF(B25="BUY",(F25-E25)/Settings!$B$3,(E25-F25)/Settings!$B$3)	$B$3	Scenario_DOWN	SAME_SHEET	Локальная зависимость
